-10.0,83.34042857430151
-9.5,10.580158783505944
-9.0,2.165674376877733
-8.5,0.7539259051598757
-8.0,0.14706506394943109
-7.5,1025.4173615985565
-7.0,149.42465218560997
-6.5,18.62987215704192
-6.0,3.1435351390537174
-5.5,1.0042201766925345
-5.0,0.2958129151902674
-4.5,1694.484946174691
-4.0,263.90642195603374
-3.5,33.55981427343621
-3.0,4.8492791397874395
-2.5,1.3365208021738941
-2.0,0.45765748924619426
-1.5,-0.07091484430265238
-1.0,-0.6420897903394919
-0.5,-1.8141592696449356
0.0,NaN
0.5,-60.84764317073745
1.0,-457.8201682879362
1.5,-2748.4301171919024
2.0,-0.45765748924619426
2.5,-1.3365208021738941
3.0,-4.8492791397874395
3.5,-33.55981427343621
4.0,-263.90642195603374
4.5,-1694.484946174691
5.0,-0.2958129151902674
5.5,-1.0042201766925345
6.0,-3.1435351390537174
6.5,-18.62987215704192
7.0,-149.42465218560997
7.5,-1025.4173615985565
8.0,-0.14706506394943109
8.5,-0.7539259051598757
9.0,-2.165674376877733
9.5,-10.580158783505944
10.0,-83.34042857430151
