-10.0,NaN
-9.5,NaN
-9.0,NaN
-8.5,NaN
-8.0,NaN
-7.5,NaN
-7.0,NaN
-6.5,NaN
-6.0,NaN
-5.5,NaN
-5.0,NaN
-4.5,NaN
-4.0,NaN
-3.5,NaN
-3.0,NaN
-2.5,NaN
-2.0,NaN
-1.5,NaN
-1.0,NaN
-0.5,NaN
0.0,NaN
0.5,-0.6309317235414014
1.0,0.0
1.5,0.3690718950786969
2.0,0.6309317235414014
2.5,0.8340449925024712
3.0,1.0
3.5,1.140312641774349
4.0,1.2618568336720037
4.5,1.3690663522642432
5.0,1.4649685242681112
5.5,1.5517226042647851
6.0,1.6309228977669012
6.5,1.703780133233075
7.0,1.7712354262928
7.5,1.8340348300454712
8.0,1.8927797757872635
8.5,1.9479621948753836
9.0,1.9999895862868122
9.5,2.049203297512299
10.0,2.0958921108555812
